'de_novo'_AMP_biosynthetic_process is_a AMP_biosynthetic_process
1-18:3-2-16:0-monogalactosyldiacylglycerol_desaturase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_oxidation_of_a_pair_of_donors_resulting_in_the_reduction_of_molecular_oxygen_to_two_molecules_of_water
1-18:3-2-16:0-phosphatidylglycerol_desaturase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_oxidation_of_a_pair_of_donors_resulting_in_the_reduction_of_molecular_oxygen_to_two_molecules_of_water
1-18:3-2-16:1-monogalactosyldiacylglycerol_desaturase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_oxidation_of_a_pair_of_donors_resulting_in_the_reduction_of_molecular_oxygen_to_two_molecules_of_water
1-18:3-2-16:2-monogalactosyldiacylglycerol_desaturase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_oxidation_of_a_pair_of_donors_resulting_in_the_reduction_of_molecular_oxygen_to_two_molecules_of_water
1-18:3-2-18:1-phosphatidylcholine_desaturase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_oxidation_of_a_pair_of_donors_resulting_in_the_reduction_of_molecular_oxygen_to_two_molecules_of_water
1-18:3-2-18:2-phosphatidylcholine_desaturase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_oxidation_of_a_pair_of_donors_resulting_in_the_reduction_of_molecular_oxygen_to_two_molecules_of_water
1-acyl-2-lysophosphatidylserine_acylhydrolase_activity is_a carboxylic_ester_hydrolase_activity
1-acyl-2-lysophosphatidylserine_acylhydrolase_activity is_a phospholipase_activity
1-acylglycerol-3-phosphate_O-acyltransferase_activity is_a acylglycerol_O-acyltransferase_activity
1-acylglycerol-3-phosphate_O-acyltransferase_activity is_a lysophosphatidic_acid_acyltransferase_activity
1-acylglycerophosphocholine_O-acyltransferase_activity is_a O-acyltransferase_activity
1-acylglycerophosphoethanolamine_O-acyltransferase_activity is_a O-acyltransferase_activity
1-acylglycerophosphoserine_O-acyltransferase_activity is_a O-acyltransferase_activity
1-alkenylglycerophosphocholine_O-acyltransferase_activity is_a O-acyltransferase_activity
1-alkenylglycerophosphoethanolamine_O-acyltransferase_activity is_a O-acyltransferase_activity
1-alkyl-2-acetylglycerol_O-acyltransferase_activity is_a O-acyltransferase_activity
